Date,TRY,Yr,DoM,MoY,sin_DoY,cos_DoY,Ave Monthly USD FX Rate,@OBS_STATUS_x,Inflation (CPI) %,@OBS_STATUS_y,Deposit Interest Rate %,Imports (USD),Exports(USD),NY.GDP.MKTP.CD,Foreign Exchange Reserves(%),M2 Multiplier Growth (%),M2/Reserves,Domestic Credit to GDP,Trade Openness,Portfolio Investments(USD),Umemployment rate(%),Current Account(%GDP),FDI(%GDP),Total Debt(USD),Short Term Debt(USD),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,TRY_30_ave,TRY_60_ave,TRY_90_ave,TRY_90d_change,TRY_classifier
2005-10-27,1.351,2005,27,10,-0.9070138128026362,0.42110087079608916,1.354857,,67.5168161434978,,20.42,10118952568.426,6786382792.42754,506308311476.63,8.805109256449121,1.3676780340875716,3.748105680963866,0.3944038357719263,0.03338940913600596,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3524633333333334,1.34826,1.3447566666666666,-0.016284233900814238,Small Appreciation
2005-10-28,1.3515,2005,28,10,-0.8996308696522434,0.4366512319560638,1.354857,,67.5168161434978,,20.42,10118952568.426,6786382792.42754,506308311476.63,8.805109256449121,1.3676780340875716,3.748105680963866,0.3944038357719263,0.03338940913600596,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3527333333333333,1.3488933333333333,1.3447344444444445,-0.00221975582685896,Small Appreciation
2005-10-31,1.351,2005,31,10,-0.8758917051442433,0.48250774176121763,1.354857,,67.5168161434978,,20.42,10118952568.426,6786382792.42754,506308311476.63,8.805109256449121,1.3676780340875716,3.748105680963866,0.3944038357719263,0.03338940913600596,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3529499999999999,1.3494683333333333,1.344751111111111,-0.0022205773501109416,Small Appreciation
2005-11-01,1.3503,2005,1,11,-0.8674563547295971,0.4975132889071803,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3531933333333332,1.3499766666666668,1.3447433333333334,0.001629267570169679,Small deppreciation
2005-11-02,1.3474,2005,2,11,-0.858763958275803,0.5123714121284235,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3535566666666665,1.3503083333333334,1.3447588888888888,-0.003042897432091407,Small Appreciation
2005-11-03,1.3484,2005,3,11,-0.8498170915275277,0.5270777086423724,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3537533333333334,1.35079,1.3448188888888888,-0.004004746366063516,Small Appreciation
2005-11-04,1.352,2005,4,11,-0.8406184056344783,0.5416278206559811,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3539266666666667,1.3511483333333334,1.3450022222222222,-0.013683431952662861,Small Appreciation
2005-11-07,1.36,2005,7,11,-0.8115390590073611,0.5842981736283683,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3543266666666665,1.3513066666666667,1.345241111111111,-0.026470588235294135,Small Appreciation
2005-11-08,1.3624,2005,8,11,-0.801361088174677,0.5981809144059158,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.35484,1.3516050000000002,1.3454677777777777,-0.02561655901350568,Small Appreciation
2005-11-09,1.361,2005,9,11,-0.7909456567567774,0.6118864012687242,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.35526,1.3517633333333334,1.3456177777777778,-0.020573108008817065,Small Appreciation
2005-11-10,1.3635,2005,10,11,-0.780295851070776,0.6254105729852457,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3555599999999999,1.3516299999999999,1.3457733333333333,-0.01393472680601382,Small Appreciation
2005-11-11,1.365,2005,11,11,-0.7694148268839381,0.6387494220515268,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3562100000000001,1.3515383333333333,1.3458955555555554,-0.015531135531135498,Small Appreciation
2005-11-14,1.364,2005,14,11,-0.7354170229639858,0.6776147890466887,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3569633333333333,1.3513633333333332,1.3461066666666666,-0.0157624633431086,Small Appreciation
2005-11-15,1.3615,2005,15,11,-0.7236440382959124,0.690173388242972,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3573799999999998,1.3513416666666667,1.346351111111111,-0.013955196474476628,Small Appreciation
2005-11-16,1.3625,2005,16,11,-0.711656622281775,0.7025274741691566,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.35768,1.3513083333333333,1.3466733333333332,-0.011009174311926717,Small Appreciation
2005-11-17,1.3555,2005,17,11,-0.6994583270516471,0.7146733860429608,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.35768,1.3510583333333333,1.3469177777777779,-0.0016230173367760559,Small Appreciation
2005-11-18,1.369,2005,18,11,-0.6870527672236675,0.7266075247685652,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3583800000000001,1.3511083333333331,1.3473566666666665,-0.005989773557341094,Small Appreciation
2005-11-21,1.3655,2005,21,11,-0.6486295610349818,0.7611042586607742,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.35893,1.3512366666666666,1.3477233333333334,-0.014646649578908821,Small Appreciation
2005-11-22,1.3665,2005,22,11,-0.6354323008901775,0.7721565844991641,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3595533333333334,1.3513866666666667,1.3481066666666666,-0.015148188803512541,Small Appreciation
2005-11-23,1.3595,2005,23,11,-0.622046748440868,0.7829801036770624,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3596533333333334,1.35167,1.3483844444444446,-0.012136815005516666,Small Appreciation
2005-11-24,1.3585,2005,24,11,-0.6084768701151264,0.7935716089521472,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3592433333333331,1.3519366666666666,1.34864,-0.01766654398233347,Small Appreciation
2005-11-25,1.3575,2005,25,11,-0.594726686960764,0.8039279618328208,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.35891,1.352295,1.34899,-0.017311233885819455,Small Appreciation
2005-11-28,1.358,2005,28,11,-0.5524353131676203,0.8335557718385695,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3589933333333335,1.3527033333333334,1.349201111111111,-0.015095729013254955,Small Appreciation
2005-11-29,1.3565,2005,29,11,-0.5380051715382992,0.8429415373547832,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3587266666666666,1.3531116666666667,1.349401111111111,-0.014743826022852957,Small Appreciation
2005-11-30,1.3553,2005,30,11,-0.5234156073655503,0.8520775211013093,1.35664,,68.4641255605381,,20.41,9701487019.400871,5957556729.86201,506308311476.63,9.436147682557888,0.8956449081302553,3.5241396503702522,0.3947114939476427,0.030927882071684433,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3582533333333333,1.3534483333333334,1.3495044444444444,-0.011067660296613213,Small Appreciation
2005-12-01,1.359,2005,1,12,-0.5086709438521042,0.8609610158889945,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3580933333333334,1.3538366666666666,1.3496988888888888,-0.012141280353200834,Small Appreciation
2005-12-02,1.36,2005,2,12,-0.49377555015997737,0.8695893893466109,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3580933333333334,1.3542283333333336,1.3500044444444446,-0.01213235294117665,Small Appreciation
2005-12-05,1.357,2005,5,12,-0.4482293417404106,0.893918596519257,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3579933333333334,1.354595,1.3503544444444446,-0.005158437730287346,Small Appreciation
2005-12-06,1.3535,2005,6,12,-0.4327755925504317,0.9015016841318838,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3579266666666667,1.3548116666666667,1.3507211111111113,-0.01108237901736231,Small Appreciation
2005-12-07,1.357,2005,7,12,-0.41719360261231697,0.9088176373395028,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3579933333333334,1.3550700000000002,1.3510877777777777,-0.018570375829034536,Small Appreciation
2005-12-08,1.355,2005,8,12,-0.4014879892059737,0.9158642882672868,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3581266666666667,1.3552950000000001,1.351548888888889,-0.017343173431734416,Small Appreciation
2005-12-09,1.3555,2005,9,12,-0.38566340624360745,0.9226395488404875,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.35826,1.3554966666666666,1.3520155555555555,-0.022279601623017342,Small Appreciation
2005-12-12,1.3505,2005,12,12,-0.33752289959411347,0.941317317512847,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3582433333333335,1.3555966666666666,1.3523933333333333,-0.021473528322843438,Small Appreciation
2005-12-13,1.3473,2005,13,12,-0.32126966169236515,0.9469877530760751,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3581433333333335,1.3556683333333333,1.352698888888889,-0.017442291991390135,Small Appreciation
2005-12-14,1.345,2005,14,12,-0.3049212246562894,0.9523775757303973,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3580633333333334,1.3558100000000002,1.3528933333333333,-0.013382899628252787,Small Appreciation
2005-12-15,1.3488,2005,15,12,-0.2884824328806098,0.9574851883550389,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3580766666666666,1.355915,1.3532188888888887,-0.018757413997627648,Small Appreciation
2005-12-16,1.3505,2005,16,12,-0.27195815753410524,0.9623090774541487,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3580266666666667,1.3559766666666668,1.353441111111111,-0.021843761569789066,Small Appreciation
2005-12-19,1.3495,2005,19,12,-0.22192151300416674,0.9750645322571945,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3576766666666666,1.3560016666666668,1.35343,-0.022897369396072564,Small Appreciation
2005-12-20,1.3513,2005,20,12,-0.20510449986861926,0.9787400799669153,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3573066666666667,1.3560733333333332,1.3535055555555555,-0.0220528380078443,Small Appreciation
2005-12-21,1.355,2005,21,12,-0.1882267098432439,0.9821256058680006,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3571066666666667,1.3561833333333333,1.3535444444444444,-0.026937269372693695,Small Appreciation
2005-12-22,1.3505,2005,22,12,-0.1712931441814778,0.9852201067560606,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3566733333333334,1.3561166666666664,1.353311111111111,-0.024805627545353648,Small Appreciation
2005-12-23,1.3503,2005,23,12,-0.154308820664281,0.9880226656636976,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3561833333333333,1.3561966666666665,1.3530866666666665,-0.018662519440124536,Small Appreciation
2005-12-28,1.3482,2005,28,12,-0.06880242680232064,0.9976303053065857,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.3556566666666667,1.3563100000000001,1.3527944444444446,-0.0060821836522770845,Small Appreciation
2005-12-29,1.3493,2005,29,12,-0.05161966722325418,0.9986668162884759,1.34902,,68.75,,20.42,11706750226.0901,7267207465.41934,506308311476.63,9.954803991466065,14.979691244927217,3.862624523333459,0.4335043084609229,0.03747510609923146,,9.86666666666667,-1.3714963476993047,1.1660879085277498,,,133717837005.061,12.1859748260976,23.82929266118099,1.35525,1.356315,1.3526444444444445,0.0020010375750389997,Small deppreciation
